"Gene.stable.ID","HGNC.symbol"
"ENSMUSG00000036242","ARMH4"
"ENSMUSG00000024558","MAPK4"
"ENSMUSG00000029153","OCIAD2"
"ENSMUSG00000033170","CARD10"
"ENSMUSG00000024261","SYT4"
"ENSMUSG00000025056","NR0B1"
"ENSMUSG00000017003","SEMG2"
"ENSMUSG00000017003","SEMG1"
"ENSMUSG00000027794","SOHLH2"
"ENSMUSG00000027794","CCDC169-SOHLH2"
"ENSMUSG00000041840","HAUS1"
"ENSMUSG00000027405","NOP56"
"ENSMUSG00000039358","DRD5"
"ENSMUSG00000029207","APBB2"
"ENSMUSG00000021065","FUT8"
"ENSMUSG00000015932","DSTN"
"ENSMUSG00000026672","OPTN"
"ENSMUSG00000015217","HMGB3"
"ENSMUSG00000025271","PFKFB1"
"ENSMUSG00000029213","COMMD8"
"ENSMUSG00000022913","PSMG1"
"ENSMUSG00000024099","NDUFV2"
"ENSMUSG00000033467","CRLF2"
"ENSMUSG00000039033","TASP1"
"ENSMUSG00000027447","CST3"
"ENSMUSG00000024519","CPLX4"
"ENSMUSG00000022945","CHAF1B"
"ENSMUSG00000026676","CCDC3"
"ENSMUSG00000016024","LBP"
"ENSMUSG00000028640","TFAP2C"
"ENSMUSG00000019718","L3HYPDH"
"ENSMUSG00000039063","ECHDC3"
"ENSMUSG00000037904","ANKRD9"
"ENSMUSG00000038605","SAMD10"
"ENSMUSG00000033970","RFC3"
"ENSMUSG00000039201","TBC1D25"
"ENSMUSG00000034732","PABPC5"
"ENSMUSG00000027484","BPIFA1"
"ENSMUSG00000022973","SYNJ1"
"ENSMUSG00000028423","NFX1"
"ENSMUSG00000016498","PDCD1LG2"
"ENSMUSG00000029097","TRMT44"
"ENSMUSG00000017007","RBPJL"
"ENSMUSG00000027649","CTNNBL1"
"ENSMUSG00000027525","PHACTR3"
"ENSMUSG00000031111","IGSF1"
"ENSMUSG00000033126","YBEY"
"ENSMUSG00000029636","WASF3"
"ENSMUSG00000022876","SAMSN1"
"ENSMUSG00000022442","TTLL1"
"ENSMUSG00000037013","SS18"
"ENSMUSG00000029640","USP12"
"ENSMUSG00000014039","PRDM15"
"ENSMUSG00000001435","COL18A1"
"ENSMUSG00000027468","DEFB127"
"ENSMUSG00000027468","DEFB121"
"ENSMUSG00000021103","MNAT1"
"ENSMUSG00000009035","TMEM184B"
"ENSMUSG00000038044","CCT8L2"
"ENSMUSG00000035891","CERK"
"ENSMUSG00000023074","MOSPD1"
"ENSMUSG00000037254","ITIH2"
"ENSMUSG00000027522","STX16"
"ENSMUSG00000027522","STX16-NPEPL1"
"ENSMUSG00000021265","SLC25A29"
"ENSMUSG00000024030","ABCG1"
"ENSMUSG00000026723","TRDMT1"
"ENSMUSG00000033156","CST3"
"ENSMUSG00000005148","KLF5"
"ENSMUSG00000039621","PREX1"
"ENSMUSG00000042515","PWWP3B"
"ENSMUSG00000046768","RHOJ"
"ENSMUSG00000000732","ICOSLG"
"ENSMUSG00000017009","SDC4"
"ENSMUSG00000021180","RPS6KA5"
"ENSMUSG00000025616","USP16"
"ENSMUSG00000037712","FERMT2"
"ENSMUSG00000034271","JDP2"
"ENSMUSG00000040446","RPRD1A"
"ENSMUSG00000005882","UQCC1"
"ENSMUSG00000024423","IMPACT"
"ENSMUSG00000038116","PHF20"
"ENSMUSG00000035614","TOGARAM1"
"ENSMUSG00000031167","RBM3"
"ENSMUSG00000027406","IDH3B"
"ENSMUSG00000036435","EXOC1"
"ENSMUSG00000017418","ARL5B"
"ENSMUSG00000021098","C14orf39"
"ENSMUSG00000022130","TGDS"
"ENSMUSG00000000290","ITGB2"
"ENSMUSG00000034402","KCNH5"
"ENSMUSG00000037890","WDR19"
"ENSMUSG00000041264","USPL1"
"ENSMUSG00000027358","BMP2"
"ENSMUSG00000005656","SNX6"
"ENSMUSG00000033096","APMAP"
"ENSMUSG00000039672","KCNE2"
"ENSMUSG00000037720","TMEM33"
"ENSMUSG00000043110","LRRN4"
"ENSMUSG00000033068","ENTPD6"
"ENSMUSG00000026668","UCMA"
"ENSMUSG00000031137","FGF13"
"ENSMUSG00000024273","C18orf21"
"ENSMUSG00000024517","GRP"
"ENSMUSG00000001120","PCBP3"
"ENSMUSG00000016255","TUBB1"
"ENSMUSG00000022983","SCAF4"
"ENSMUSG00000027435","CD93"
"ENSMUSG00000021216","TUBAL3"
"ENSMUSG00000034333","ZBED4"
"ENSMUSG00000024420","ZNF521"
"ENSMUSG00000027459","FAM110A"
"ENSMUSG00000017897","EYA2"
"ENSMUSG00000043430","PSAPL1"
"ENSMUSG00000018322","TOMM34"
"ENSMUSG00000031204","ASB12"
"ENSMUSG00000021051","PPP2R5E"
"ENSMUSG00000024269","TPGS2"
"ENSMUSG00000016664","PACSIN2"
"ENSMUSG00000035845","ALG12"
"ENSMUSG00000037143","CFAP61"
"ENSMUSG00000000826","DNAJC5"
"ENSMUSG00000043460","ELFN2"
"ENSMUSG00000022857","TMPRSS15"
"ENSMUSG00000022952","RUNX1"
"ENSMUSG00000031066","USP11"
"ENSMUSG00000025665","RPS6KA6"
"ENSMUSG00000016319","SLC25A5"
"ENSMUSG00000042821","SNAI1"
"ENSMUSG00000022894","ADAMTS5"
"ENSMUSG00000017664","SLC35C2"
"ENSMUSG00000024033","RSPH1"
"ENSMUSG00000036880","ACAA2"
"ENSMUSG00000027427","POLR3F"
"ENSMUSG00000014932","YES1"
"ENSMUSG00000022400","RBX1"
"ENSMUSG00000024270","SLC39A6"
"ENSMUSG00000033208","S100B"
"ENSMUSG00000041298","KATNAL1"
"ENSMUSG00000022948","SETD4"
"ENSMUSG00000022401","XPNPEP3"
"ENSMUSG00000040456","H2AP"
"ENSMUSG00000024271","ELP2"
"ENSMUSG00000027573","GID8"
"ENSMUSG00000028488","SH3GL2"
"ENSMUSG00000018209","STK4"
"ENSMUSG00000034157","CIPC"
"ENSMUSG00000031343","GABRA3"
"ENSMUSG00000026662","SEPHS1"
"ENSMUSG00000016495","PLGRKT"
"ENSMUSG00000031227","MAGEE1"
"ENSMUSG00000022439","PARVG"
"ENSMUSG00000026712","MRC1"
"ENSMUSG00000035828","PIM3"
"ENSMUSG00000045975","C2CD2"
"ENSMUSG00000031364","GRPR"
"ENSMUSG00000025429","PSTPIP2"
"ENSMUSG00000026657","FRMD4A"
"ENSMUSG00000040808","S100G"
"ENSMUSG00000015377","DENND6B"
"ENSMUSG00000036782","KLHL13"
"ENSMUSG00000035696","RNF38"
"ENSMUSG00000031409","TCEAL5"
"ENSMUSG00000045237","EOLA2"
"ENSMUSG00000045237","EOLA1"
"ENSMUSG00000022016","AKAP11"
"ENSMUSG00000022437","SAMM50"
"ENSMUSG00000024921","SMARCA2"
"ENSMUSG00000043518","RAI2"
"ENSMUSG00000033059","PYGB"
"ENSMUSG00000025427","RNF165"
"ENSMUSG00000020241","COL6A2"
"ENSMUSG00000002897","IL17RA"
"ENSMUSG00000041119","PDE9A"
"ENSMUSG00000038344","TXLNG"
"ENSMUSG00000024556","ME2"
"ENSMUSG00000005103","WDR1"
"ENSMUSG00000037813","KIAA1755"
"ENSMUSG00000042997","NHLRC3"
"ENSMUSG00000033107","RNF125"
"ENSMUSG00000022076","KLHL1"
"ENSMUSG00000031257","NOX1"
"ENSMUSG00000027593","RALY"
"ENSMUSG00000021072","TMX1"
"ENSMUSG00000024290","ROCK1"
"ENSMUSG00000016757","TTLL12"
"ENSMUSG00000031173","OTC"
"ENSMUSG00000034579","PLA2G3"
"ENSMUSG00000024817","UHRF2"
"ENSMUSG00000024563","SMAD2"
"ENSMUSG00000027261","HAO1"
"ENSMUSG00000016252","ATP5F1E"
"ENSMUSG00000001150","MCM3AP"
"ENSMUSG00000042351","GRAP2"
"ENSMUSG00000039097","RLN1"
"ENSMUSG00000001151","PCNT"
"ENSMUSG00000035105","EGLN3"
"ENSMUSG00000046269","USP27X"
"ENSMUSG00000027750","POSTN"
"ENSMUSG00000027429","SEC23B"
"ENSMUSG00000044986","TST"
"ENSMUSG00000039706","LDB2"
"ENSMUSG00000005078","JKAMP"
"ENSMUSG00000000157","ITGB2"
"ENSMUSG00000010505","MYT1"
"ENSMUSG00000046138","KIAA2026"
"ENSMUSG00000022865","CXADR"
"ENSMUSG00000031320","RPS4X"
"ENSMUSG00000048500","DEFB127"
"ENSMUSG00000048500","DEFB121"
"ENSMUSG00000109482","DHRS7"
"ENSMUSG00000053062","JAM2"
"ENSMUSG00000100133","TGIF2LX"
"ENSMUSG00000095583","IGHV1OR21-1"
"ENSMUSG00000093838","IGHV4-34"
"ENSMUSG00000050439","ENTHD1"
"ENSMUSG00000060090","RP2"
"ENSMUSG00000064036","MRO"
"ENSMUSG00000074679","DEFB115"
"ENSMUSG00000088997","RNU6-1278P"
"ENSMUSG00000078320","TEX13C"
"ENSMUSG00000096380","KRTAP10-6"
"ENSMUSG00000096380","KRTAP10-11"
"ENSMUSG00000051864","TBC1D22A"
"ENSMUSG00000049090","ZADH2"
"ENSMUSG00000070476","FAM217B"
"ENSMUSG00000047466","C18orf25"
"ENSMUSG00000073427","ZNF721"
"ENSMUSG00000093896","IGHV1OR21-1"
"ENSMUSG00000068008","BPIFB3"
"ENSMUSG00000064909","RNU6-1326P"
"ENSMUSG00000071636","RIMBP3"
"ENSMUSG00000090084","SRPX"
"ENSMUSG00000050272","DSCAM"
"ENSMUSG00000077471","RNU1-134P"
"ENSMUSG00000078783","SIRPG"
"ENSMUSG00000065797","RNU6-228P"
"ENSMUSG00000069582","KRTAP10-6"
"ENSMUSG00000069582","KRTAP10-11"
"ENSMUSG00000074909","RANBP6"
"ENSMUSG00000074646","C20orf173"
"ENSMUSG00000096150","IGHV1OR21-1"
"ENSMUSG00000050332","AMER1"
"ENSMUSG00000079479","FAM236B"
"ENSMUSG00000079479","FAM236C"
"ENSMUSG00000105906","IGLC2"
"ENSMUSG00000105906","IGLL5"
"ENSMUSG00000105906","IGLL1"
"ENSMUSG00000105906","IGLC3"
"ENSMUSG00000105906","IGLC1"
"ENSMUSG00000076937","IGLC2"
"ENSMUSG00000076937","IGLL5"
"ENSMUSG00000076937","IGLL1"
"ENSMUSG00000076937","IGLC3"
"ENSMUSG00000076937","IGLC1"
"ENSMUSG00000094940","IGHV1OR21-1"
"ENSMUSG00000100549","IFNA16"
"ENSMUSG00000100549","IFNA2"
"ENSMUSG00000100549","IFNA6"
"ENSMUSG00000100549","IFNA13"
"ENSMUSG00000100549","IFNA7"
"ENSMUSG00000100549","IFNA17"
"ENSMUSG00000056380","GPR50"
"ENSMUSG00002075333","RN7SKP182"
"ENSMUSG00000093806","ASMT"
"ENSMUSG00000057766","ANKRD29"
"ENSMUSG00000049537","TECRL"
"ENSMUSG00000074607","TOX2"
"ENSMUSG00000055150","ZNF337"
"ENSMUSG00000055150","KRBOX4"
"ENSMUSG00000065362","SNORA71C"
"ENSMUSG00000079578","FAM9B"
"ENSMUSG00000079578","FAM9C"
"ENSMUSG00000079578","FAM9A"
"ENSMUSG00000094546","IGHV1OR21-1"
"ENSMUSG00000078954","PRR5-ARHGAP8"
"ENSMUSG00000089917","UCKL1"
"ENSMUSG00000073542","CEP76"
"ENSMUSG00000094509","IGHV1OR21-1"
"ENSMUSG00000093645","SNORD86"
"ENSMUSG00000096649","IGHV1OR21-1"
"ENSMUSG00000047030","SPATA2"
"ENSMUSG00000100448","H2AL3"
"ENSMUSG00000094561","IGHV1OR21-1"
"ENSMUSG00000065272","SNORD57"
"ENSMUSG00000047485","KLHL34"
"ENSMUSG00000112380","KRTAP10-6"
"ENSMUSG00000112380","KRTAP10-11"
"ENSMUSG00000051582","OTUD6A"
"ENSMUSG00000074677","SIRPG"
"ENSMUSG00000095416","IGHV1OR21-1"
"ENSMUSG00000076670","IGHV4-34"
"ENSMUSG00000047844","BEX4"
"ENSMUSG00000063935","ZAR1"
"ENSMUSG00002075966","RNA5SP528"
"ENSMUSG00002075966","RNA5SP532"
"ENSMUSG00000054453","SYTL5"
"ENSMUSG00000066359","TCL1B"
"ENSMUSG00000096011","IFNA16"
"ENSMUSG00000096011","IFNA2"
"ENSMUSG00000096011","IFNA6"
"ENSMUSG00000096011","IFNA13"
"ENSMUSG00000096011","IFNA7"
"ENSMUSG00000096011","IFNA17"
"ENSMUSG00000054509","PARP4"
"ENSMUSG00000052928","CTIF"
"ENSMUSG00000111915","KRTAP10-6"
"ENSMUSG00000111915","KRTAP10-11"
"ENSMUSG00000073811","IFNA16"
"ENSMUSG00000073811","IFNA2"
"ENSMUSG00000073811","IFNA6"
"ENSMUSG00000073811","IFNA13"
"ENSMUSG00000073811","IFNA7"
"ENSMUSG00000073811","IFNA17"
"ENSMUSG00000076709","IGHV1OR21-1"
"ENSMUSG00000106039","IGLC2"
"ENSMUSG00000106039","IGLL5"
"ENSMUSG00000106039","IGLL1"
"ENSMUSG00000106039","IGLC3"
"ENSMUSG00000106039","IGLC1"
"ENSMUSG00000057000","NXF3"
"ENSMUSG00000059203","IL1RAPL2"
"ENSMUSG00000054280","PRR14L"
"ENSMUSG00000051592","CCNB3"
"ENSMUSG00000051989","SMIM11A"
"ENSMUSG00000103939","IGHV4-34"
"ENSMUSG00000095662","H2AL3"
"ENSMUSG00000095573","H2AL3"
"ENSMUSG00000067787","BLCAP"
"ENSMUSG00000061533","CEP128"
"ENSMUSG00000116652","FAM246A"
"ENSMUSG00000116652","FAM246B"
"ENSMUSG00000088793","RNU6-1242P"
"ENSMUSG00000052584","SERP2"
"ENSMUSG00000077557","SNORD86"
"ENSMUSG00000105867","TMEM271"
"ENSMUSG00000062345","SERPINB2"
"ENSMUSG00000065384","RNU6-1242P"
"ENSMUSG00000050645","DEFB119"
"ENSMUSG00000093955","IGHV1OR21-1"
"ENSMUSG00000095721","KRTAP10-6"
"ENSMUSG00000095721","KRTAP10-11"
"ENSMUSG00000087119","ATG4A"
"ENSMUSG00000070904","IFNA16"
"ENSMUSG00000070904","IFNA2"
"ENSMUSG00000070904","IFNA6"
"ENSMUSG00000070904","IFNA13"
"ENSMUSG00000070904","IFNA7"
"ENSMUSG00000070904","IFNA17"
"ENSMUSG00000049764","ZNF280B"
"ENSMUSG00000053205","STYX"
"ENSMUSG00000073001","CYLC1"
"ENSMUSG00000052922","BPI"
"ENSMUSG00000054759","KRTAP10-6"
"ENSMUSG00000054759","KRTAP10-11"
"ENSMUSG00000062393","DGKK"
"ENSMUSG00000106348","MIR1-2"
"ENSMUSG00000052549","ARL13A"
"ENSMUSG00000065557","MIRLET7C"
"ENSMUSG00000086316","NBDY"
"ENSMUSG00000051728","FAM243A"
"ENSMUSG00000099443","H2AL3"
"ENSMUSG00000074656","EIF2S2"
"ENSMUSG00000095788","SIRPG"
"ENSMUSG00000065532","MIR187"
"ENSMUSG00000095028","SIRPG"
"ENSMUSG00000093894","IGHV1OR21-1"
"ENSMUSG00000059602","SYN3"
"ENSMUSG00000079534","PWWP4"
"ENSMUSG00000052469","TCP10L"
"ENSMUSG00000047757","FANCB"
"ENSMUSG00000055811","CLDN17"
"ENSMUSG00000056632","DSG3"
"ENSMUSG00000058488","KL"
"ENSMUSG00000095593","KRTAP10-6"
"ENSMUSG00000095593","KRTAP10-11"
"ENSMUSG00000050197","RHOXF1"
"ENSMUSG00000084505","RNU6-702P"
"ENSMUSG00000094087","IGHV1OR21-1"
"ENSMUSG00000078780","SIRPG"
"ENSMUSG00000053329","GATD3B"
"ENSMUSG00000053329","GATD3A"
"ENSMUSG00000053411","CBX7"
"ENSMUSG00000096097","H2AL3"
"ENSMUSG00000096682","IFNA16"
"ENSMUSG00000096682","IFNA2"
"ENSMUSG00000096682","IFNA6"
"ENSMUSG00000096682","IFNA13"
"ENSMUSG00000096682","IFNA7"
"ENSMUSG00000096682","IFNA17"
"ENSMUSG00000055024","EP300"
"ENSMUSG00000058328","FAM9B"
"ENSMUSG00000058328","FAM9C"
"ENSMUSG00000058328","FAM9A"
"ENSMUSG00000065460","MIR133A2"
"ENSMUSG00000110324","KRTAP10-6"
"ENSMUSG00000110324","KRTAP10-11"
"ENSMUSG00000061778","MOSPD2"
"ENSMUSG00000051220","ERCC6L"
"ENSMUSG00000095127","IGHV1OR21-1"
"ENSMUSG00000094881","H2AL3"
"ENSMUSG00000067578","CBLN4"
"ENSMUSG00000089394","RNU6-992P"
"ENSMUSG00000056162","CNDP1"
"ENSMUSG00000048856","SLC25A47"
"ENSMUSG00000069584","KRTAP10-6"
"ENSMUSG00000060863","TCL1B"
"ENSMUSG00000096577","IGHV1OR21-1"
"ENSMUSG00000051469","ZNF24"
"ENSMUSG00000067771","PWWP4"
"ENSMUSG00000063765","CHADL"
"ENSMUSG00000095923","IGHV1OR21-1"
"ENSMUSG00000062526","MPPE1"
"ENSMUSG00000076710","IGHV1OR21-1"
"ENSMUSG00000095554","IGHV1OR21-1"
"ENSMUSG00000095889","IGHV1OR21-1"
"ENSMUSG00000092572","SERPINB10"
"ENSMUSG00000047496","RNF152"
"ENSMUSG00000062651","H2AL3"
"ENSMUSG00000095498","IFNA16"
"ENSMUSG00000095498","IFNA2"
"ENSMUSG00000095498","IFNA6"
"ENSMUSG00000095498","IFNA13"
"ENSMUSG00000095498","IFNA7"
"ENSMUSG00000095498","IFNA17"
"ENSMUSG00000048706","LURAP1L"
"ENSMUSG00000095519","IGHV1OR21-1"
"ENSMUSG00000048982","GPHB5"
"ENSMUSG00000100305","ZNF519"
"ENSMUSG00000093183","RN7SL864P"
"ENSMUSG00000051652","LRRC3"
"ENSMUSG00000096966","PNMA6F"
"ENSMUSG00000096966","PNMA6E"
"ENSMUSG00000071195","KRTAP10-6"
"ENSMUSG00000071195","KRTAP10-11"
"ENSMUSG00000095863","IGHV1OR21-1"
"ENSMUSG00000084648","RNU6-142P"
"ENSMUSG00000050321","NETO1"
"ENSMUSG00000049560","DEFB128"
"ENSMUSG00000072995","CPXCR1"
"ENSMUSG00000096326","IGHV1OR21-1"
"ENSMUSG00000070923","KLHL9"
"ENSMUSG00000069038","H2AL3"
"ENSMUSG00000116933","DONSON"
"ENSMUSG00000061244","EXOC5"
"ENSMUSG00000052551","ADARB2"
"ENSMUSG00000089437","RNU6-147P"
"ENSMUSG00000055485","SOGA1"
"ENSMUSG00000094120","KRTAP10-6"
"ENSMUSG00000094120","KRTAP10-11"
"ENSMUSG00000112653","KRTAP10-6"
"ENSMUSG00000112653","KRTAP10-11"
"ENSMUSG00000100617","ZNF519"
"ENSMUSG00000065892","RNU6-435P"
"ENSMUSG00000047881","RELL1"
"ENSMUSG00000077431","RNU6-919P"
"ENSMUSG00000058881","ZNF516"
"ENSMUSG00000051483","CBR1"
"ENSMUSG00000077582","RNU6-123P"
"ENSMUSG00000068220","LGALS1"
"ENSMUSG00000078131","KRTAP10-11"
"ENSMUSG00000059325","HOPX"
"ENSMUSG00000055692","TMEM191B"
"ENSMUSG00000052372","IL1RAPL1"
"ENSMUSG00000068154","INSM1"
"ENSMUSG00000073293","NUDT11"
"ENSMUSG00000119314","RNU6-1146P"
"ENSMUSG00000048807","SLC35E4"
"ENSMUSG00000094904","H2AL3"
"ENSMUSG00000058153","SEZ6L"
"ENSMUSG00000067878","MAP7D3"
"ENSMUSG00000071665","FOXR2"
"ENSMUSG00000049672","ZBTB14"
"ENSMUSG00000047686","RTL3"
"ENSMUSG00000071715","NCF4"
"ENSMUSG00000065853","SNORD58B"
"ENSMUSG00000051177","PLCB1"
"ENSMUSG00000095270","IFNA16"
"ENSMUSG00000095270","IFNA2"
"ENSMUSG00000095270","IFNA6"
"ENSMUSG00000095270","IFNA13"
"ENSMUSG00000095270","IFNA7"
"ENSMUSG00000095270","IFNA17"
"ENSMUSG00000074928","KRTAP13-3"
"ENSMUSG00000071322","TCP10L"
"ENSMUSG00000096672","IGHV1OR21-1"
"ENSMUSG00000052821","CYSLTR1"
"ENSMUSG00000100626","H2AL3"
"ENSMUSG00000090515","KRTAP27-1"
"ENSMUSG00000073007","TENT5D"
"ENSMUSG00000074594","WFDC9"
"ENSMUSG00000056544","DEFB118"
"ENSMUSG00000050926","DCAF12L2"
"ENSMUSG00000050505","PCDH20"
"ENSMUSG00000095589","IGHV1OR21-1"
"ENSMUSG00000079428","TCEAL7"
"ENSMUSG00000064876","RNU6-408P"
"ENSMUSG00000048450","MSX1"
"ENSMUSG00000095200","IGHV1OR21-1"
"ENSMUSG00000090110","CMC4"
"ENSMUSG00000046962","ZBTB21"
"ENSMUSG00000102888","IGHV1OR21-1"
"ENSMUSG00000050840","CDH20"
"ENSMUSG00000048087","AHCY"
"ENSMUSG00000048379","SOCS4"
"ENSMUSG00000094694","IGHV1OR21-1"
"ENSMUSG00000050520","CLDN8"
"ENSMUSG00000094198","IGHV1OR21-1"
"ENSMUSG00000056854","POU3F4"
"ENSMUSG00000071686","TEX13B"
"ENSMUSG00000079480","PIN4"
"ENSMUSG00000057615","LDOC1"
"ENSMUSG00000049809","KRTAP10-11"
"ENSMUSG00000049950","RPP38"
"ENSMUSG00000095817","KRTAP10-6"
"ENSMUSG00000095817","KRTAP10-11"
"ENSMUSG00000055602","TCP10L"
"ENSMUSG00000074681","DEFB129"
"ENSMUSG00000065072","RNU105B"
"ENSMUSG00000074680","DEFB125"
"ENSMUSG00000052407","CCDC171"
"ENSMUSG00000053477","TCF4"
"ENSMUSG00000100713","IFNA16"
"ENSMUSG00000100713","IFNA2"
"ENSMUSG00000100713","IFNA6"
"ENSMUSG00000100713","IFNA13"
"ENSMUSG00000100713","IFNA7"
"ENSMUSG00000100713","IFNA17"
"ENSMUSG00000047108","DNAJB7"
"ENSMUSG00000096421","KRTAP10-6"
"ENSMUSG00000117286","C4orf50"
"ENSMUSG00000047014","CATSPERB"
"ENSMUSG00000091474","ZNF519"
"ENSMUSG00000119449","RNU1-98P"
"ENSMUSG00000051367","SIX1"
"ENSMUSG00000087995","RNU6-346P"
"ENSMUSG00000094029","IGHV4-34"
"ENSMUSG00000061032","RRP1"
"ENSMUSG00000062961","CCDC177"
"ENSMUSG00000069581","TSPEAR"
"ENSMUSG00000049521","CDC42EP1"
"ENSMUSG00000062609","KCNJ15"
"ENSMUSG00000062098","BTBD3"
"ENSMUSG00000094146","KRTAP10-6"
"ENSMUSG00000076688","IGHV1OR21-1"
"ENSMUSG00000079614","SEH1L"
"ENSMUSG00000082229","NAP1L2"
"ENSMUSG00000063646","JAKMIP1"
"ENSMUSG00000100200","H2AL3"
"ENSMUSG00000112170","KRTAP10-6"
"ENSMUSG00000112170","KRTAP10-11"
"ENSMUSG00000067860","ZIC3"
"ENSMUSG00000049191","RTL5"
"ENSMUSG00000058240","CRYZL1"
"ENSMUSG00000116165","PDXP"
"ENSMUSG00000060512","C4orf19"
"ENSMUSG00000054160","NKX2-4"
"ENSMUSG00000050239","KRTAP24-1"
"ENSMUSG00000049092","GPR137C"
"ENSMUSG00000078355","IFNA16"
"ENSMUSG00000078355","IFNA2"
"ENSMUSG00000078355","IFNA6"
"ENSMUSG00000078355","IFNA13"
"ENSMUSG00000078355","IFNA7"
"ENSMUSG00000078355","IFNA17"
"ENSMUSG00000055385","RNF212"
"ENSMUSG00000071347","C1QTNF9"
"ENSMUSG00000065399","MIR133A1"
"ENSMUSG00000055745","RTL6"
"ENSMUSG00000108981","BEND2"
"ENSMUSG00000082815","CBR1"
"ENSMUSG00000094241","IGHV1OR21-1"
"ENSMUSG00000084883","CCDC85C"
"ENSMUSG00000065397","MIR155"
"ENSMUSG00000094124","IGHV1OR21-1"
"ENSMUSG00000050089","AKAP4"
"ENSMUSG00000076672","IGHV4-34"
"ENSMUSG00000052554","DEFB127"
"ENSMUSG00000052554","DEFB121"
"ENSMUSG00000061603","AKAP6"
"ENSMUSG00000072479","FAM9B"
"ENSMUSG00000072479","FAM9C"
"ENSMUSG00000072479","FAM9A"
"ENSMUSG00000076695","IGHV1OR21-1"
"ENSMUSG00000060534","DCC"
"ENSMUSG00000070780","RBM47"
"ENSMUSG00000119039","RNU6-1037P"
"ENSMUSG00000075269","BEX4"
"ENSMUSG00000079513","PPP4R3C"
"ENSMUSG00000050921","P2RY10"
"ENSMUSG00000073802","CDKN2B"
"ENSMUSG00000061613","U2AF1"
"ENSMUSG00000067995","GTF2F2"
"ENSMUSG00000064871","SNORD58B"
"ENSMUSG00000056885","KRTAP10-6"
"ENSMUSG00000056885","KRTAP10-11"
"ENSMUSG00000050556","KCNB1"
"ENSMUSG00000061065","H2AL3"
"ENSMUSG00000096020","IGHV1OR21-1"
"ENSMUSG00000047161","CHST9"
"ENSMUSG00000056515","RAB31"
"ENSMUSG00000074743","THBD"
"ENSMUSG00000104876","TRDC"
"ENSMUSG00000047109","CLDN14"
"ENSMUSG00000109368","PNMA6F"
"ENSMUSG00000109368","PNMA6E"
"ENSMUSG00000051674","DCUN1D4"
"ENSMUSG00000094913","KRTAP10-6"
"ENSMUSG00000094913","KRTAP10-11"
"ENSMUSG00000094787","IGHV1OR21-1"
"ENSMUSG00000051022","HS3ST1"
"ENSMUSG00000096078","IGHV1OR21-1"
"ENSMUSG00000056812","ST8SIA3"
"ENSMUSG00000067597","DGAT2L6"
"ENSMUSG00000095407","TMEM200C"
"ENSMUSG00000079476","FAM236B"
"ENSMUSG00000079476","FAM236C"
"ENSMUSG00000103290","IGHV1OR21-1"
"ENSMUSG00000060257","SCRT2"
"ENSMUSG00000077685","SNORD86"
"ENSMUSG00000074736","SYNDIG1"
"ENSMUSG00000065333","RNU6-497P"
"ENSMUSG00000091055","SIGLEC15"
"ENSMUSG00000056536","PIGN"
"ENSMUSG00000072878","NUP50"
"ENSMUSG00000095204","IGHV1OR21-1"
"ENSMUSG00000112864","KRTAP10-6"
"ENSMUSG00000112864","KRTAP10-11"
"ENSMUSG00000096767","IGHV1OR21-1"
"ENSMUSG00000049999","PPP1R3D"
"ENSMUSG00000071234","SYNDIG1L"
"ENSMUSG00000119869","RNU6-737P"
"ENSMUSG00000068115","NINL"
"ENSMUSG00000074766","ISM1"
"ENSMUSG00000052033","PFDN4"
"ENSMUSG00000071471","KRTAP26-1"
"ENSMUSG00000097392","THOC2"
"ENSMUSG00000064476","RNU1-46P"
"ENSMUSG00000053846","LIPG"
"ENSMUSG00000062713","SIM2"
"ENSMUSG00000069583","KRTAP10-6"
"ENSMUSG00000052854","NRK"
"ENSMUSG00000056350","KRTAP13-1"
"ENSMUSG00000056350","KRTAP13-2"
"ENSMUSG00000059327","EDA"
"ENSMUSG00000100079","IFNA16"
"ENSMUSG00000100079","IFNA2"
"ENSMUSG00000100079","IFNA6"
"ENSMUSG00000100079","IFNA13"
"ENSMUSG00000100079","IFNA7"
"ENSMUSG00000100079","IFNA17"
"ENSMUSG00000064647","SNORD58A"
"ENSMUSG00000109859","KRTAP10-6"
"ENSMUSG00000109859","KRTAP10-11"
"ENSMUSG00000109901","CHMP1B"
"ENSMUSG00000084753","RNU6-614P"
"ENSMUSG00000084753","RNU6-721P"
"ENSMUSG00002076394","RN7SKP140"
"ENSMUSG00000094862","IGHV1OR21-1"
"ENSMUSG00001118669","RNU6-1038P"
"ENSMUSG00000049630","C1QL3"
"ENSMUSG00000100194","TGIF2LX"
"ENSMUSG00000063663","BRWD3"
"ENSMUSG00000050856","ATP5ME"
"ENSMUSG00000106892","KATNAL1"
"ENSMUSG00000054455","VAPB"
"ENSMUSG00000048755","MCAT"
"ENSMUSG00000117732","IER3IP1"
"ENSMUSG00000076666","IGHV1OR21-1"
"ENSMUSG00000060036","RPL3"
"ENSMUSG00000094652","IGHV1OR21-1"
"ENSMUSG00000065530","MIR99A"
"ENSMUSG00000096499","IGHV1OR21-1"
"ENSMUSG00000104043","RPL36AL"
"ENSMUSG00000047238","MAGEH1"
"ENSMUSG00000051950","B3GLCT"
"ENSMUSG00000055733","NAP1L3"
